64310(500000)
1421.653125000  0.000036319
1421.662500000  0.000036372
1421.671875000  0.000036279
1421.681250000  0.000036257
1421.690625000  0.000036279
1421.700000000  0.000036305
1421.709375000  0.000036365
1421.718750000  0.000036315
1421.728125000  0.000036290
1421.737500000  0.000036327
1421.746875000  0.000036414
1421.756250000  0.000036367
1421.765625000  0.000036396
1421.775000000  0.000036366
1421.784375000  0.000036368
1421.793750000  0.000036432
1421.803125000  0.000036454
1421.812500000  0.000036341
1421.821875000  0.000036396
1421.831250000  0.000036367
1421.840625000  0.000036487
1421.850000000  0.000036399
1421.859375000  0.000036417
1421.868750000  0.000036344
1421.878125000  0.000036339
1421.887500000  0.000036307
1421.896875000  0.000036365
1421.906250000  0.000036308
1421.915625000  0.000036356
1421.925000000  0.000036280
1421.934375000  0.000036280
1421.943750000  0.000036344
1421.953125000  0.000036146
1421.962500000  0.000036237
1421.971875000  0.000036195
1421.981250000  0.000036233
1421.990625000  0.000036118
1422.000000000  0.000036192
1422.009375000  0.000036102
1422.018750000  0.000036000
1422.028125000  0.000036036
1422.037500000  0.000035995
1422.046875000  0.000035886
1422.056250000  0.000035855
1422.065625000  0.000035878
1422.075000000  0.000035728
1422.084375000  0.000035691
1422.093750000  0.000035623
1422.103125000  0.000035629
1422.112500000  0.000035505
1422.121875000  0.000035343
1422.131250000  0.000035316
1422.140625000  0.000035276
1422.150000000  0.000035060
1422.159375000  0.000035050
1422.168750000  0.000034959
1422.178125000  0.000034803
1422.187500000  0.000034675
1422.196875000  0.000034464
1422.206250000  0.000034444
1422.215625000  0.000034238
1422.225000000  0.000034125
1422.234375000  0.000034037
1422.243750000  0.000033880
1422.253125000  0.000033752
1422.262500000  0.000033669
1422.271875000  0.000033627
1422.281250000  0.000033507
1422.290625000  0.000033447
1422.300000000  0.000033369
1422.309375000  0.000033284
1422.318750000  0.000033261
1422.328125000  0.000033347

